dohlcva Date,Open,High,Low,Close,Volume,Adj Close
1997-05-21,86.669998,86.669998,86.669998,86.669998,000,31.163895
1997-05-20,86.699997,86.699997,86.699997,86.699997,000,31.174681
1997-05-19,85.75,85.75,85.75,85.75,000,30.833091
1997-05-16,85.50,85.50,85.50,85.50,000,30.743199
1997-05-15,86.339996,86.339996,86.339996,86.339996,000,31.045236
1997-05-14,85.800003,85.800003,85.800003,85.800003,000,30.851071
1997-05-13,85.410004,85.410004,85.410004,85.410004,000,30.710839
1997-05-12,85.68,85.68,85.68,85.68,000,30.807922
1997-05-09,84.510002,84.510002,84.510002,84.510002,000,30.387226
1997-05-08,84.010002,84.010002,84.010002,84.010002,000,30.207441
1997-05-07,83.599998,83.599998,83.599998,83.599998,000,30.060016
1997-05-06,84.43,84.43,84.43,84.43,000,30.35846
1997-05-05,84.68,84.68,84.68,84.68,000,30.448352
1997-05-02,83.040001,83.040001,83.040001,83.040001,000,29.858658
1997-05-01,83.769997,83.769997,83.769997,83.769997,000,29.326494
1997-04-30,83.779999,83.779999,83.779999,83.779999,000,29.329995
1997-04-29,83.00,83.00,83.00,83.00,000,29.056931
1997-04-28,81.099998,81.099998,81.099998,81.099998,000,28.391771
1997-04-25,80.68,80.68,80.68,80.68,000,28.244737
1997-04-24,81.629997,81.629997,81.629997,81.629997,000,28.577315
1997-04-23,81.760002,81.760002,81.760002,81.760002,000,28.622828
1997-04-22,81.410004,81.410004,81.410004,81.410004,000,28.500299
1997-04-21,80.260002,80.260002,80.260002,80.260002,000,28.097702
1997-04-18,80.879997,80.879997,80.879997,80.879997,000,28.314753
1997-04-17,80.559998,80.559998,80.559998,80.559998,000,28.202726
1997-04-16,80.650002,80.650002,80.650002,80.650002,000,28.234235
1997-04-15,79.949997,79.949997,79.949997,79.949997,000,27.989175
1997-04-14,78.989998,78.989998,78.989998,78.989998,000,27.653095
1997-04-11,78.470001,78.470001,78.470001,78.470001,000,27.471053
1997-04-10,80.339996,80.339996,80.339996,80.339996,000,28.125707
1997-04-09,80.849998,80.849998,80.849998,80.849998,000,28.30425
1997-04-08,81.129997,81.129997,81.129997,81.129997,000,28.402273
1997-04-07,80.730003,80.730003,80.730003,80.730003,000,28.262242
1997-04-04,80.18,80.18,80.18,80.18,000,28.069695
1997-04-03,79.43,79.43,79.43,79.43,000,27.807133
1997-04-02,79.449997,79.449997,79.449997,79.449997,000,27.814133
1997-04-01,80.43,80.43,80.43,80.43,000,28.157216
1997-03-31,80.199997,80.199997,80.199997,80.199997,000,28.076696
1997-03-27,82.029999,82.029999,82.029999,82.029999,000,28.717349
1997-03-26,83.480003,83.480003,83.480003,83.480003,000,29.224972
1997-03-25,83.139999,83.139999,83.139999,83.139999,000,29.105942
1997-03-24,83.199997,83.199997,83.199997,83.199997,000,29.126946
1997-03-21,82.849998,82.849998,82.849998,82.849998,000,29.004417
1997-03-20,82.720001,82.720001,82.720001,82.720001,000,28.958908
1997-03-19,82.889999,82.889999,82.889999,82.889999,000,29.018421
1997-03-18,83.419998,83.419998,83.419998,83.419998,000,29.203965
1997-03-17,83.919998,83.919998,83.919998,83.919998,000,29.379007
1997-03-14,83.889999,83.889999,83.889999,83.889999,000,29.368505
1997-03-13,83.50,83.50,83.50,83.50,000,29.231972
1997-03-12,84.82,84.82,84.82,84.82,000,29.694082
1997-03-11,85.349998,85.349998,85.349998,85.349998,000,29.879626
1997-03-10,85.559998,85.559998,85.559998,85.559998,000,29.953143
1997-03-07,84.790001,84.790001,84.790001,84.790001,000,29.68358
1997-03-06,84.239998,84.239998,84.239998,84.239998,000,29.491033
1997-03-05,84.480003,84.480003,84.480003,84.480003,000,29.575055
1997-03-04,83.559998,83.559998,83.559998,83.559998,000,29.252976
1997-03-03,83.459999,83.459999,83.459999,83.459999,000,29.217969
1997-02-28,83.059998,83.059998,83.059998,83.059998,000,29.077935
1997-02-27,83.510002,83.510002,83.510002,83.510002,000,29.235474
1997-02-26,84.510002,84.510002,84.510002,84.510002,000,29.585557
1997-02-25,84.93,84.93,84.93,84.93,000,29.732592
1997-02-24,84.68,84.68,84.68,84.68,000,29.645071
1997-02-21,84.120003,84.120003,84.120003,84.120003,000,29.449025
1997-02-20,84.32,84.32,84.32,84.32,000,29.519041
1997-02-19,85.260002,85.260002,85.260002,85.260002,000,29.84812
1997-02-18,85.57,85.57,85.57,85.57,000,29.956645
1997-02-14,85.279999,85.279999,85.279999,85.279999,000,29.85512
1997-02-13,85.480003,85.480003,85.480003,85.480003,000,29.925139
1997-02-12,84.699997,84.699997,84.699997,84.699997,000,29.652071
1997-02-11,83.400002,83.400002,83.400002,83.400002,000,29.196964
1997-02-10,83.080002,83.080002,83.080002,83.080002,000,29.084938
1997-02-07,83.699997,83.699997,83.699997,83.699997,000,29.301988
1997-02-06,83.18,83.18,83.18,83.18,000,29.119946
1997-02-05,83.07,83.07,83.07,83.07,000,29.081436
1997-02-04,84.059998,84.059998,84.059998,84.059998,000,29.428018
1997-02-03,84.120003,84.120003,84.120003,84.120003,000,29.449025
1997-01-31,84.190002,84.190002,84.190002,84.190002,000,29.473531
1997-01-30,84.00,84.00,84.00,84.00,000,29.407014
1997-01-29,83.019997,83.019997,83.019997,83.019997,000,29.063931
1997-01-28,82.43,82.43,82.43,82.43,000,28.857383
1997-01-27,82.360001,82.360001,82.360001,82.360001,000,28.832877
1997-01-24,82.980003,82.980003,82.980003,82.980003,000,29.04993
1997-01-23,83.779999,83.779999,83.779999,83.779999,000,29.329995
1997-01-22,84.370003,84.370003,84.370003,84.370003,000,29.536546
1997-01-21,84.260002,84.260002,84.260002,84.260002,000,29.498036
1997-01-20,83.980003,83.980003,83.980003,83.980003,000,29.400014
1997-01-17,83.809998,83.809998,83.809998,83.809998,000,29.340497
1997-01-16,83.43,83.43,83.43,83.43,000,29.207467
1997-01-15,83.230003,83.230003,83.230003,83.230003,000,29.137451
1997-01-14,83.459999,83.459999,83.459999,83.459999,000,29.217969
1997-01-13,82.730003,82.730003,82.730003,82.730003,000,28.962409
1997-01-10,82.790001,82.790001,82.790001,82.790001,000,28.983413
1997-01-09,82.25,82.25,82.25,82.25,000,28.794368
1997-01-08,81.480003,81.480003,81.480003,81.480003,000,28.524805
1997-01-07,81.800003,81.800003,81.800003,81.800003,000,28.636831
1997-01-06,81.139999,81.139999,81.139999,81.139999,000,28.405775
1997-01-03,81.040001,81.040001,81.040001,81.040001,000,28.370767
1997-01-02,80.040001,80.040001,80.040001,80.040001,000,28.020684
1996-12-31,80.650002,80.650002,80.650002,80.650002,000,28.234235
1996-12-30,81.43,81.43,81.43,81.43,000,28.5073
1996-12-27,81.620003,81.620003,81.620003,81.620003,000,28.573816
1996-12-26,81.470001,81.470001,81.470001,81.470001,000,28.521303
1996-12-24,80.970001,80.970001,80.970001,80.970001,000,28.346261
1996-12-23,80.669998,80.669998,80.669998,80.669998,000,28.241235
1996-12-20,80.949997,80.949997,80.949997,80.949997,000,28.339258
1996-12-19,80.839996,80.839996,80.839996,80.839996,000,28.300749
1996-12-18,79.830002,79.830002,79.830002,79.830002,000,27.947166
1996-12-17,79.040001,79.040001,79.040001,79.040001,000,27.6706
1996-12-16,78.760002,78.760002,78.760002,78.760002,000,27.572577
1996-12-13,79.470001,79.470001,79.470001,79.470001,000,27.821136
1996-12-12,80.339996,80.339996,80.339996,80.339996,000,27.915656
1996-12-11,81.279999,81.279999,81.279999,81.279999,000,28.242278
1996-12-10,82.080002,82.080002,82.080002,82.080002,000,28.520254
1996-12-09,82.389999,82.389999,82.389999,82.389999,000,28.627968
1996-12-06,81.459999,81.459999,81.459999,81.459999,000,28.304822
1996-12-05,82.150002,82.150002,82.150002,82.150002,000,28.544577
1996-12-04,82.00,82.00,82.00,82.00,000,28.492456
1996-12-03,82.339996,82.339996,82.339996,82.339996,000,28.610594
1996-12-02,82.870003,82.870003,82.870003,82.870003,000,28.794755
1996-11-29,82.889999,82.889999,82.889999,82.889999,000,28.801703
1996-11-27,82.720001,82.720001,82.720001,82.720001,000,28.742634
1996-11-26,82.739998,82.739998,82.739998,82.739998,000,28.749582
1996-11-25,82.970001,82.970001,82.970001,82.970001,000,28.829501
1996-11-22,82.260002,82.260002,82.260002,82.260002,000,28.582798
1996-11-21,81.519997,81.519997,81.519997,81.519997,000,28.325669
1996-11-20,81.610001,81.610001,81.610001,81.610001,000,28.356943
1996-11-19,81.059998,81.059998,81.059998,81.059998,000,28.165834
1996-11-18,80.559998,80.559998,80.559998,80.559998,000,27.9921
1996-11-15,80.480003,80.480003,80.480003,80.480003,000,27.964304
1996-11-14,80.410004,80.410004,80.410004,80.410004,000,27.939981
1996-11-13,80.120003,80.120003,80.120003,80.120003,000,27.839215
1996-11-12,79.959999,79.959999,79.959999,79.959999,000,27.783619
1996-11-11,79.949997,79.949997,79.949997,79.949997,000,27.780143
1996-11-08,79.709999,79.709999,79.709999,79.709999,000,27.696751
1996-11-07,79.419998,79.419998,79.419998,79.419998,000,27.595985
1996-11-06,79.120003,79.120003,79.120003,79.120003,000,27.491746
1996-11-05,78.209999,78.209999,78.209999,78.209999,000,27.175548
1996-11-04,77.68,77.68,77.68,77.68,000,26.99139
1996-11-01,77.57,77.57,77.57,77.57,000,26.953168
1996-10-31,77.849998,77.849998,77.849998,77.849998,000,27.050459
1996-10-30,77.489998,77.489998,77.489998,77.489998,000,26.92537
1996-10-29,77.470001,77.470001,77.470001,77.470001,000,26.918422
1996-10-28,77.300003,77.300003,77.300003,77.300003,000,26.859353
1996-10-25,77.68,77.68,77.68,77.68,000,26.99139
1996-10-24,77.75,77.75,77.75,77.75,000,27.015713
1996-10-23,78.209999,78.209999,78.209999,78.209999,000,27.175548
1996-10-22,78.089996,78.089996,78.089996,78.089996,000,27.133851
1996-10-21,78.559998,78.559998,78.559998,78.559998,000,27.297162
1996-10-18,78.690002,78.690002,78.690002,78.690002,000,27.342334
1996-10-17,78.290001,78.290001,78.290001,78.290001,000,27.203346
1996-10-16,78.029999,78.029999,78.029999,78.029999,000,27.113003
1996-10-15,77.940002,77.940002,77.940002,77.940002,000,27.081733
1996-10-14,77.82,77.82,77.82,77.82,000,27.040035
1996-10-11,77.449997,77.449997,77.449997,77.449997,000,26.911471
1996-10-10,76.870003,76.870003,76.870003,76.870003,000,26.709941
1996-10-09,77.099998,77.099998,77.099998,77.099998,000,26.789857
1996-10-08,77.510002,77.510002,77.510002,77.510002,000,26.932321
1996-10-07,77.860001,77.860001,77.860001,77.860001,000,27.053934
1996-10-04,77.550003,77.550003,77.550003,77.550003,000,26.94622
1996-10-03,76.940002,76.940002,76.940002,76.940002,000,26.734264
1996-10-02,77.080002,77.080002,77.080002,77.080002,000,26.782909
1996-10-01,76.300003,76.300003,76.300003,76.300003,000,26.511884
1996-09-30,76.050003,76.050003,76.050003,76.050003,000,26.425016
1996-09-27,75.830002,75.830002,75.830002,75.830002,000,26.348573
1996-09-26,75.730003,75.730003,75.730003,75.730003,000,26.313826
1996-09-25,75.690002,75.690002,75.690002,75.690002,000,26.299927
1996-09-24,75.669998,75.669998,75.669998,75.669998,000,26.292976
1996-09-23,75.709999,75.709999,75.709999,75.709999,000,26.306876
1996-09-20,75.93,75.93,75.93,75.93,000,26.383319
1996-09-19,75.449997,75.449997,75.449997,75.449997,000,26.216533
1996-09-18,75.360001,75.360001,75.360001,75.360001,000,26.185262
1996-09-17,75.599998,75.599998,75.599998,75.599998,000,26.268654
1996-09-16,75.809998,75.809998,75.809998,75.809998,000,26.341622
1996-09-13,75.540001,75.540001,75.540001,75.540001,000,26.247806
1996-09-12,74.690002,74.690002,74.690002,74.690002,000,25.952458
1996-09-11,74.400002,74.400002,74.400002,74.400002,000,25.851692
1996-09-10,74.040001,74.040001,74.040001,74.040001,000,25.726603
1996-09-09,74.220001,74.220001,74.220001,74.220001,000,25.789148
1996-09-06,73.589996,73.589996,73.589996,73.589996,000,25.57024
1996-09-05,72.980003,72.980003,72.980003,72.980003,000,25.358287
1996-09-04,73.529999,73.529999,73.529999,73.529999,000,25.549393
1996-09-03,73.349998,73.349998,73.349998,73.349998,000,25.486849
1996-08-30,73.120003,73.120003,73.120003,73.120003,000,25.406932
1996-08-29,73.480003,73.480003,73.480003,73.480003,000,25.532021
1996-08-28,74.07,74.07,74.07,74.07,000,25.737027
1996-08-27,74.169998,74.169998,74.169998,74.169998,000,25.771773
1996-08-26,73.989998,73.989998,73.989998,73.989998,000,25.709229
1996-08-23,74.379997,74.379997,74.379997,74.379997,000,25.844741
1996-08-22,74.730003,74.730003,74.730003,74.730003,000,25.966357
1996-08-21,74.349998,74.349998,74.349998,74.349998,000,25.834318
1996-08-20,74.339996,74.339996,74.339996,74.339996,000,25.830842
1996-08-19,74.220001,74.220001,74.220001,74.220001,000,25.789148
1996-08-16,74.080002,74.080002,74.080002,74.080002,000,25.740502
1996-08-15,73.849998,73.849998,73.849998,73.849998,000,25.660583
1996-08-14,73.779999,73.779999,73.779999,73.779999,000,25.63626
1996-08-13,73.550003,73.550003,73.550003,73.550003,000,25.556344
1996-08-12,74.050003,74.050003,74.050003,74.050003,000,25.730078
1996-08-09,73.739998,73.739998,73.739998,73.739998,000,25.622361
1996-08-08,73.739998,73.739998,73.739998,73.739998,000,25.622361
1996-08-07,73.760002,73.760002,73.760002,73.760002,000,25.629312
1996-08-06,73.589996,73.589996,73.589996,73.589996,000,25.57024
1996-08-05,73.50,73.50,73.50,73.50,000,25.538969
1996-08-02,73.540001,73.540001,73.540001,73.540001,000,25.552869
1996-08-01,72.410004,72.410004,72.410004,72.410004,000,25.16023
1996-07-31,71.32,71.32,71.32,71.32,000,24.781487
1996-07-30,70.800003,70.800003,70.800003,70.800003,000,24.600804
1996-07-29,70.519997,70.519997,70.519997,70.519997,000,24.503511
1996-07-26,70.830002,70.830002,70.830002,70.830002,000,24.611228
1996-07-25,70.400002,70.400002,70.400002,70.400002,000,24.461816
1996-07-24,70.050003,70.050003,70.050003,70.050003,000,24.340203
1996-07-23,70.470001,70.470001,70.470001,70.470001,000,24.486139
1996-07-22,71.120003,71.120003,71.120003,71.120003,000,24.711994
1996-07-19,71.830002,71.830002,71.830002,71.830002,000,24.958697
1996-07-18,72.449997,72.449997,72.449997,72.449997,000,25.174126
1996-07-17,71.529999,71.529999,71.529999,71.529999,000,24.854455
1996-07-16,70.800003,70.800003,70.800003,70.800003,000,24.600804
1996-07-15,71.230003,71.230003,71.230003,71.230003,000,24.750216
1996-07-12,72.769997,72.769997,72.769997,72.769997,000,25.285316
1996-07-11,72.82,72.82,72.82,72.82,000,25.30269
1996-07-10,73.589996,73.589996,73.589996,73.589996,000,25.57024
1996-07-09,73.480003,73.480003,73.480003,73.480003,000,25.532021
1996-07-08,72.970001,72.970001,72.970001,72.970001,000,25.354811
1996-07-05,73.400002,73.400002,73.400002,73.400002,000,25.504223
1996-07-03,74.93,74.93,74.93,74.93,000,26.03585
1996-07-02,75.059998,75.059998,75.059998,75.059998,000,26.08102
1996-07-01,75.160004,75.160004,75.160004,75.160004,000,26.115769
1996-06-28,74.800003,74.800003,74.800003,74.800003,000,25.99068
1996-06-27,74.339996,74.339996,74.339996,74.339996,000,25.830842
1996-06-26,73.889999,73.889999,73.889999,73.889999,000,25.674482
1996-06-25,74.309998,74.309998,74.309998,74.309998,000,25.820418
1996-06-24,74.470001,74.470001,74.470001,74.470001,000,25.876015
1996-06-21,74.32,74.32,74.32,74.32,000,25.823894
1996-06-20,73.959999,73.959999,73.959999,73.959999,000,25.698805
1996-06-19,74.07,74.07,74.07,74.07,000,25.737027
1996-06-18,74.139999,74.139999,74.139999,74.139999,000,25.761349
1996-06-17,74.209999,74.209999,74.209999,74.209999,000,25.785672
1996-06-14,74.220001,74.220001,74.220001,74.220001,000,25.789148
1996-06-13,74.32,74.32,74.32,74.32,000,25.823894
1996-06-12,74.510002,74.510002,74.510002,74.510002,000,25.889914
1996-06-11,74.690002,74.690002,74.690002,74.690002,000,25.952458
1996-06-10,74.650002,74.650002,74.650002,74.650002,000,25.938559
1996-06-07,74.68,74.68,74.68,74.68,000,25.948983
1996-06-06,74.970001,74.970001,74.970001,74.970001,000,26.049749
1996-06-05,75.389999,75.389999,75.389999,75.389999,000,26.195686
1996-06-04,75.080002,75.080002,75.080002,75.080002,000,26.087971
1996-06-03,74.699997,74.699997,74.699997,74.699997,000,25.955931
1996-05-31,74.870003,74.870003,74.870003,74.870003,000,26.015003
1996-05-30,75.160004,75.160004,75.160004,75.160004,000,26.115769
1996-05-29,75.019997,75.019997,75.019997,75.019997,000,26.067121
1996-05-28,75.440002,75.440002,75.440002,75.440002,000,26.21306
1996-05-24,75.849998,75.849998,75.849998,75.849998,000,26.355521
1996-05-23,75.779999,75.779999,75.779999,75.779999,000,26.331198
1996-05-22,76.160004,76.160004,76.160004,76.160004,000,26.463238
1996-05-21,75.779999,75.779999,75.779999,75.779999,000,26.331198
1996-05-20,75.709999,75.709999,75.709999,75.709999,000,26.306876
1996-05-17,75.449997,75.449997,75.449997,75.449997,000,26.216533
1996-05-16,75.150002,75.150002,75.150002,75.150002,000,26.112294
1996-05-15,75.419998,75.419998,75.419998,75.419998,000,26.206109
1996-05-14,75.300003,75.300003,75.300003,75.300003,000,26.164415
1996-05-13,74.699997,74.699997,74.699997,74.699997,000,25.955931
1996-05-10,74.120003,74.120003,74.120003,74.120003,000,25.754401
1996-05-09,73.709999,73.709999,73.709999,73.709999,000,25.611938
1996-05-08,73.449997,73.449997,73.449997,73.449997,000,25.521595
1996-05-07,73.150002,73.150002,73.150002,73.150002,000,25.417356
1996-05-06,73.480003,73.480003,73.480003,73.480003,000,25.532021
1996-05-03,73.449997,73.449997,73.449997,73.449997,000,25.521595
1996-05-02,86.949997,86.949997,86.949997,86.949997,000,25.573716
1996-05-01,87.989998,87.989998,87.989998,87.989998,000,25.879601
1996-04-30,88.080002,88.080002,88.080002,88.080002,000,25.906073
1996-04-29,88.349998,88.349998,88.349998,88.349998,000,25.985484
1996-04-26,88.449997,88.449997,88.449997,88.449997,000,26.014896
1996-04-25,88.410004,88.410004,88.410004,88.410004,000,26.003133
1996-04-24,88.209999,88.209999,88.209999,88.209999,000,25.944308
1996-04-23,88.339996,88.339996,88.339996,88.339996,000,25.982543
1996-04-22,87.900002,87.900002,87.900002,87.900002,000,25.853131
1996-04-19,87.540001,87.540001,87.540001,87.540001,000,25.747248
1996-04-18,87.199997,87.199997,87.199997,87.199997,000,25.647246
1996-04-17,87.230003,87.230003,87.230003,87.230003,000,25.656072
1996-04-16,87.669998,87.669998,87.669998,87.669998,000,25.785483
1996-04-15,87.209999,87.209999,87.209999,87.209999,000,25.650188
1996-04-12,86.690002,86.690002,86.690002,86.690002,000,25.497247
1996-04-11,86.139999,86.139999,86.139999,86.139999,000,25.33548
1996-04-10,86.540001,86.540001,86.540001,86.540001,000,25.453128
1996-04-09,87.120003,87.120003,87.120003,87.120003,000,25.623718
1996-04-08,86.830002,86.830002,86.830002,86.830002,000,25.538423
1996-04-04,88.190002,88.190002,88.190002,88.190002,000,25.938426
1996-04-03,88.120003,88.120003,88.120003,88.120003,000,25.917838
1996-04-02,88.160004,88.160004,88.160004,88.160004,000,25.929603
1996-04-01,88.040001,88.040001,88.040001,88.040001,000,25.894308
1996-03-29,87.510002,87.510002,87.510002,87.510002,000,25.738425
1996-03-28,87.720001,87.720001,87.720001,87.720001,000,25.80019
1996-03-27,87.730003,87.730003,87.730003,87.730003,000,25.803131
1996-03-26,88.059998,88.059998,88.059998,88.059998,000,25.900189
1996-03-25,87.970001,87.970001,87.970001,87.970001,000,25.87372
1996-03-22,87.910004,87.910004,87.910004,87.910004,000,25.856073
1996-03-21,87.830002,87.830002,87.830002,87.830002,000,25.832543
1996-03-20,87.870003,87.870003,87.870003,87.870003,000,25.844308
1996-03-19,88.339996,88.339996,88.339996,88.339996,000,25.982543
1996-03-18,88.160004,88.160004,88.160004,88.160004,000,25.929603
1996-03-15,87.07,87.07,87.07,87.07,000,25.609011
1996-03-14,87.279999,87.279999,87.279999,87.279999,000,25.670776
1996-03-13,86.93,86.93,86.93,86.93,000,25.567835
1996-03-12,86.510002,86.510002,86.510002,86.510002,000,25.444305
1996-03-11,86.739998,86.739998,86.739998,86.739998,000,25.511951
1996-03-08,85.849998,85.849998,85.849998,85.849998,000,25.250185
1996-03-07,87.900002,87.900002,87.900002,87.900002,000,25.853131
1996-03-06,87.879997,87.879997,87.879997,87.879997,000,25.847248
1996-03-05,88.019997,88.019997,88.019997,88.019997,000,25.888424
1996-03-04,87.800003,87.800003,87.800003,87.800003,000,25.82372
1996-03-01,87.150002,87.150002,87.150002,87.150002,000,25.632541
1996-02-29,86.650002,86.650002,86.650002,86.650002,000,25.485482
1996-02-28,86.980003,86.980003,86.980003,86.980003,000,25.582542
1996-02-27,87.150002,87.150002,87.150002,87.150002,000,25.632541
1996-02-26,87.459999,87.459999,87.459999,87.459999,000,25.723718
1996-02-23,88.019997,88.019997,88.019997,88.019997,000,25.888424
1996-02-22,88.160004,88.160004,88.160004,88.160004,000,25.929603
1996-02-21,87.150002,87.150002,87.150002,87.150002,000,25.632541
1996-02-20,86.610001,86.610001,86.610001,86.610001,000,25.473716
1996-02-16,87.57,87.57,87.57,87.57,000,25.756071
1996-02-15,87.959999,87.959999,87.959999,87.959999,000,25.870778
1996-02-14,88.480003,88.480003,88.480003,88.480003,000,26.023721
1996-02-13,88.790001,88.790001,88.790001,88.790001,000,26.114898
1996-02-12,88.730003,88.730003,88.730003,88.730003,000,26.097251
1996-02-09,88.169998,88.169998,88.169998,88.169998,000,25.932543
1996-02-08,88.120003,88.120003,88.120003,88.120003,000,25.917838
1996-02-07,87.760002,87.760002,87.760002,87.760002,000,25.811955
1996-02-06,87.690002,87.690002,87.690002,87.690002,000,25.791366
1996-02-05,87.160004,87.160004,87.160004,87.160004,000,25.635483
1996-02-02,86.860001,86.860001,86.860001,86.860001,000,25.547246
1996-02-01,87.32,87.32,87.32,87.32,000,25.682541
1996-01-31,87.220001,87.220001,87.220001,87.220001,000,25.65313
1996-01-30,86.800003,86.800003,86.800003,86.800003,000,25.5296
1996-01-29,86.029999,86.029999,86.029999,86.029999,000,25.303126
1996-01-26,85.610001,85.610001,85.610001,85.610001,000,25.179597
1996-01-25,85.18,85.18,85.18,85.18,000,25.053125
1996-01-24,85.68,85.68,85.68,85.68,000,25.200185
1996-01-23,85.080002,85.080002,85.080002,85.080002,000,25.023714
1996-01-22,85.129997,85.129997,85.129997,85.129997,000,25.038418
1996-01-19,84.669998,84.669998,84.669998,84.669998,000,24.903123
1996-01-18,84.279999,84.279999,84.279999,84.279999,000,24.788417
1996-01-17,84.099998,84.099998,84.099998,84.099998,000,24.735475
1996-01-16,83.809998,83.809998,83.809998,83.809998,000,24.65018
1996-01-15,83.529999,83.529999,83.529999,83.529999,000,24.567827
1996-01-12,83.769997,83.769997,83.769997,83.769997,000,24.638415
1996-01-11,83.75,83.75,83.75,83.75,000,24.632534
1996-01-10,83.169998,83.169998,83.169998,83.169998,000,24.461944
1996-01-09,84.419998,84.419998,84.419998,84.419998,000,24.829593
1996-01-08,85.400002,85.400002,85.400002,85.400002,000,25.117832
1996-01-05,85.300003,85.300003,85.300003,85.300003,000,25.08842
1996-01-04,85.43,85.43,85.43,85.43,000,25.126655
1996-01-03,86.150002,86.150002,86.150002,86.150002,000,25.338422
1996-01-02,86.230003,86.230003,86.230003,86.230003,000,25.361952
1995-12-29,85.980003,85.980003,85.980003,85.980003,000,25.288422
1995-12-28,85.510002,85.510002,85.510002,85.510002,000,25.150185
1995-12-27,85.510002,85.510002,85.510002,85.510002,000,25.150185
1995-12-26,85.330002,85.330002,85.330002,85.330002,000,25.097244
1995-12-22,85.150002,85.150002,85.150002,85.150002,000,25.044302
1995-12-21,84.900002,84.900002,84.900002,84.900002,000,24.970772
1995-12-20,84.550003,84.550003,84.550003,84.550003,000,24.86783
1995-12-19,84.370003,84.370003,84.370003,84.370003,000,24.814889
1995-12-18,83.449997,83.449997,83.449997,83.449997,000,24.544297
1995-12-15,84.779999,84.779999,84.779999,84.779999,000,24.935477
1995-12-14,90.339996,90.339996,90.339996,90.339996,000,25.114888
1995-12-13,91.290001,91.290001,91.290001,91.290001,000,25.378993
1995-12-12,91.419998,91.419998,91.419998,91.419998,000,25.415132
1995-12-11,92.050003,92.050003,92.050003,92.050003,000,25.590276
1995-12-08,91.889999,91.889999,91.889999,91.889999,000,25.545795
1995-12-07,91.639999,91.639999,91.639999,91.639999,000,25.476294
1995-12-06,92.349998,92.349998,92.349998,92.349998,000,25.673676
1995-12-05,92.639999,92.639999,92.639999,92.639999,000,25.754298
1995-12-04,92.620003,92.620003,92.620003,92.620003,000,25.748739
1995-12-01,91.739998,91.739998,91.739998,91.739998,000,25.504094
1995-11-30,91.989998,91.989998,91.989998,91.989998,000,25.573595
1995-11-29,91.910004,91.910004,91.910004,91.910004,000,25.551356
1995-11-28,91.230003,91.230003,91.230003,91.230003,000,25.362313
1995-11-27,90.300003,90.300003,90.300003,90.300003,000,25.103769
1995-11-24,90.139999,90.139999,90.139999,90.139999,000,25.059288
1995-11-22,89.459999,89.459999,89.459999,89.459999,000,24.870245
1995-11-21,89.370003,89.370003,89.370003,89.370003,000,24.845225
1995-11-20,89.510002,89.510002,89.510002,89.510002,000,24.884146
1995-11-17,90.709999,90.709999,90.709999,90.709999,000,25.21775
1995-11-16,90.57,90.57,90.57,90.57,000,25.178829
1995-11-15,89.970001,89.970001,89.970001,89.970001,000,25.012027
1995-11-14,89.699997,89.699997,89.699997,89.699997,000,24.936965
1995-11-13,91.360001,91.360001,91.360001,91.360001,000,25.398453
1995-11-10,91.959999,91.959999,91.959999,91.959999,000,25.565255
1995-11-09,92.010002,92.010002,92.010002,92.010002,000,25.579156
1995-11-08,90.470001,90.470001,90.470001,90.470001,000,25.151029
1995-11-07,90.559998,90.559998,90.559998,90.559998,000,25.176049
1995-11-06,92.279999,92.279999,92.279999,92.279999,000,25.654216
1995-11-03,92.699997,92.699997,92.699997,92.699997,000,25.770977
1995-11-02,91.790001,91.790001,91.790001,91.790001,000,25.517995
1995-11-01,90.330002,90.330002,90.330002,90.330002,000,25.112109
1995-10-31,89.989998,89.989998,89.989998,89.989998,000,25.017587
1995-10-30,90.449997,90.449997,90.449997,90.449997,000,25.145468
1995-10-27,89.160004,89.160004,89.160004,89.160004,000,24.786845
1995-10-26,88.339996,88.339996,88.339996,88.339996,000,24.558879
1995-10-25,88.889999,88.889999,88.889999,88.889999,000,24.711783
1995-10-24,90.300003,90.300003,90.300003,90.300003,000,25.103769
1995-10-23,90.43,90.43,90.43,90.43,000,25.139909
1995-10-20,90.330002,90.330002,90.330002,90.330002,000,25.112109
1995-10-19,92.00,92.00,92.00,92.00,000,25.576375
1995-10-18,92.209999,92.209999,92.209999,92.209999,000,25.634756
1995-10-17,91.889999,91.889999,91.889999,91.889999,000,25.545795
1995-10-16,90.260002,90.260002,90.260002,90.260002,000,25.092649
1995-10-13,90.610001,90.610001,90.610001,90.610001,000,25.18995
1995-10-12,90.07,90.07,90.07,90.07,000,25.039827
1995-10-11,88.529999,88.529999,88.529999,88.529999,000,24.611701
1995-10-10,86.959999,86.959999,86.959999,86.959999,000,24.175235
1995-10-09,87.209999,87.209999,87.209999,87.209999,000,24.244736
1995-10-06,89.519997,89.519997,89.519997,89.519997,000,24.886924
1995-10-05,89.730003,89.730003,89.730003,89.730003,000,24.945307
1995-10-04,88.870003,88.870003,88.870003,88.870003,000,24.706223
1995-10-03,90.599998,90.599998,90.599998,90.599998,000,25.187169
1995-10-02,91.449997,91.449997,91.449997,91.449997,000,25.423472
1995-09-29,92.370003,92.370003,92.370003,92.370003,000,25.679238
